max_level,L_per_level,levels_finished,lam,beta,quantile,evidence
100,2000,0,1,10,0.36787944117144233,3.266095203713561e-42
100,2000,0,1,10,0.36787944117144233,2.811131885666572e-42
100,2000,0,1,10,0.36787944117144233,7.827944182484254e-43
100,2000,0,1,10,0.36787944117144233,1.958434314393549e-44
100,2000,0,1,10,0.36787944117144233,7.934297099219986e-40
100,2000,0,1,10,0.36787944117144233,1.1651852124791461e-40
100,2000,0,1,10,0.36787944117144233,1.7678980121947136e-43
100,2000,0,1,10,0.36787944117144233,3.382431116717065e-42
100,2000,0,1,10,0.36787944117144233,2.863369634984551e-42
100,2000,0,1,10,0.36787944117144233,3.303107817761282e-42
100,2000,0,1,10,0.36787944117144233,6.15874950539525e-43
100,2000,0,1,10,0.36787944117144233,3.272770318093134e-42
100,2000,0,1,10,0.36787944117144233,1.7217763998893485e-40
100,2000,0,1,10,0.36787944117144233,3.0530245140171364e-39
100,2000,0,1,10,0.36787944117144233,5.4085520983406296e-42
100,2000,0,1,10,0.36787944117144233,5.056629624113513e-43
100,2000,0,2,10,0.36787944117144233,3.2200393501139597e-42
100,2000,0,2,10,0.36787944117144233,2.643492469536746e-42
100,2000,0,2,10,0.36787944117144233,7.44842560355481e-43
100,2000,0,2,10,0.36787944117144233,1.9153956513316552e-44
100,2000,0,2,10,0.36787944117144233,9.96178672737548e-40
100,2000,0,2,10,0.36787944117144233,1.1276709887239134e-40
100,2000,0,2,10,0.36787944117144233,1.7356151173003346e-43
100,2000,0,2,10,0.36787944117144233,3.145519305926877e-42
100,2000,0,2,10,0.36787944117144233,2.969333105964772e-42
100,2000,0,2,10,0.36787944117144233,3.345434020219974e-42
100,2000,0,2,10,0.36787944117144233,6.262352883968945e-43
100,2000,0,2,10,0.36787944117144233,3.330790838477406e-42
100,2000,0,2,10,0.36787944117144233,1.598810201611555e-40
100,2000,0,2,10,0.36787944117144233,3.245826536629184e-39
100,2000,0,2,10,0.36787944117144233,5.0950411482454397e-42
100,2000,0,2,10,0.36787944117144233,5.05517493494633e-43
100,2000,0,5,10,0.36787944117144233,9.3956237268021e-42
100,2000,0,5,10,0.36787944117144233,2.8083825569180444e-42
100,2000,0,5,10,0.36787944117144233,7.35797268534897e-43
100,2000,0,5,10,0.36787944117144233,1.8738545203289525e-44
100,2000,0,5,10,0.36787944117144233,1.0948637297586515e-40
100,2000,0,5,10,0.36787944117144233,1.1631346086496608e-40
100,2000,0,5,10,0.36787944117144233,1.6878340237003843e-43
100,2000,0,5,10,0.36787944117144233,1.9796060402828756e-41
100,2000,0,5,10,0.36787944117144233,2.227314817121917e-43
100,2000,0,5,10,0.36787944117144233,3.31306113243569e-42
100,2000,0,5,10,0.36787944117144233,6.386380396638153e-43
100,2000,0,5,10,0.36787944117144233,3.316674970476482e-42
100,2000,0,5,10,0.36787944117144233,5.695258394526031e-40
100,2000,0,5,10,0.36787944117144233,1.6985296337656797e-41
100,2000,0,5,10,0.36787944117144233,5.1375457127892884e-42
100,2000,0,5,10,0.36787944117144233,7.775206501088629e-41
100,2000,0,10,10,0.36787944117144233,3.169999043733919e-42
100,2000,0,10,10,0.36787944117144233,2.558860882772023e-39
100,2000,0,10,10,0.36787944117144233,7.230798198402105e-43
100,2000,0,10,10,0.36787944117144233,1.55715345794931e-41
100,2000,0,10,10,0.36787944117144233,1.2045751000137823e-40
100,2000,0,10,10,0.36787944117144233,1.775811839024624e-44
100,2000,0,10,10,0.36787944117144233,5.5094139790548396e-42
100,2000,0,10,10,0.36787944117144233,4.998538747050351e-40
100,2000,0,10,10,0.36787944117144233,1.9848470349384582e-42
100,2000,0,10,10,0.36787944117144233,2.096044533724679e-42
100,2000,0,10,10,0.36787944117144233,2.9039122182106716e-43
100,2000,0,10,10,0.36787944117144233,6.977267337951037e-43
100,2000,0,10,10,0.36787944117144233,9.871465476583526e-45
100,2000,0,10,10,0.36787944117144233,1.5363585193379852e-42
100,2000,0,10,10,0.36787944117144233,3.6938473956039274e-42
100,2000,0,10,10,0.36787944117144233,2.1553643376991774e-41
100,2000,0,25,10,0.36787944117144233,2.0440764919620693e-42
100,2000,0,25,10,0.36787944117144233,1.3454088527057356e-40
100,2000,0,25,10,0.36787944117144233,8.924658534103359e-40
100,2000,0,25,10,0.36787944117144233,1.314452879594115e-43
100,2000,0,25,10,0.36787944117144233,5.040749272340448e-41
100,2000,0,25,10,0.36787944117144233,2.4596238413104797e-40
100,2000,0,25,10,0.36787944117144233,2.3289264617642463e-43
100,2000,0,25,10,0.36787944117144233,7.774721741421034e-41
100,2000,0,25,10,0.36787944117144233,6.28609378721989e-42
100,2000,0,25,10,0.36787944117144233,9.891579904257524e-42
100,2000,0,25,10,0.36787944117144233,2.9958017502448322e-40
100,2000,0,25,10,0.36787944117144233,1.1888365717238694e-40
100,2000,0,25,10,0.36787944117144233,9.739796659284812e-39
100,2000,0,25,10,0.36787944117144233,2.0830862883884664e-44
100,2000,0,25,10,0.36787944117144233,1.304088563298639e-41
100,2000,0,25,10,0.36787944117144233,1.4151480092659616e-41
100,2000,0,50,10,0.36787944117144233,3.4093759260163426e-42
100,2000,0,50,10,0.36787944117144233,3.208996278799755e-44
100,2000,0,50,10,0.36787944117144233,1.0092359476786728e-41
100,2000,0,50,10,0.36787944117144233,5.94089740382243e-42
100,2000,0,50,10,0.36787944117144233,4.8994906774499605e-40
100,2000,0,50,10,0.36787944117144233,8.682151840051853e-42
100,2000,0,50,10,0.36787944117144233,2.371535103201151e-39
100,2000,0,50,10,0.36787944117144233,5.535471560998542e-42
100,2000,0,50,10,0.36787944117144233,8.713884425482693e-40
100,2000,0,50,10,0.36787944117144233,8.138056289038326e-44
100,2000,0,50,10,0.36787944117144233,1.2711337681833151e-42
100,2000,0,50,10,0.36787944117144233,3.2388300715906434e-41
100,2000,0,50,10,0.36787944117144233,1.2621867091531772e-40
100,2000,0,50,10,0.36787944117144233,7.855853853659955e-42
100,2000,0,50,10,0.36787944117144233,4.3014661936243335e-42
100,2000,0,50,10,0.36787944117144233,1.68193532136406e-42
100,2000,0,75,10,0.36787944117144233,6.096838574475258e-42
100,2000,0,75,10,0.36787944117144233,4.873793578352708e-43
100,2000,0,75,10,0.36787944117144233,4.266990090459361e-43
100,2000,0,75,10,0.36787944117144233,1.1406443562363425e-42
100,2000,0,75,10,0.36787944117144233,8.629284456104054e-42
100,2000,0,75,10,0.36787944117144233,4.5819559135831176e-42
100,2000,0,75,10,0.36787944117144233,1.1540278072510127e-42
100,2000,0,75,10,0.36787944117144233,7.51091125681604e-42
100,2000,0,75,10,0.36787944117144233,1.1041960193417997e-41
100,2000,0,75,10,0.36787944117144233,3.563467168534216e-42
100,2000,0,75,10,0.36787944117144233,6.791216811255542e-43
100,2000,0,75,10,0.36787944117144233,1.151610817914769e-40
100,2000,0,75,10,0.36787944117144233,7.684370018162505e-41
100,2000,0,75,10,0.36787944117144233,1.1375489482424582e-41
100,2000,0,75,10,0.36787944117144233,1.57884028868485e-42
100,2000,0,75,10,0.36787944117144233,3.1167481711292643e-40
